name,artist,file name,half combo,full combo
316,402,72.48,LONG,SLIP,48,40,56,0

什么什么,蔡依林,pinball\pinball_301315.xml.bytes,264,584
limit,1526071
160,42.6,SERIES,25,24
161,42.6,SERIES,25,32
158,42.6,SERIES,25,8
391,42.6,SERIES,59,32
390,42.6,SERIES,59,24
fire,1696332
161,387,85.2,SERIES,SERIES,25,32,59,0
160,387,85.2,SERIES,SERIES,25,24,59,0
159,387,85.2,SERIES,SERIES,25,16,59,0
158,387,85.2,SERIES,SERIES,25,8,59,0
157,387,85.2,SERIES,SERIES,25,0,59,0

Born This Way,Lady Gaga,pinball\pinball_300445.xml.bytes,209,481
fire,1210027
156,39.48,SINGLE,31,0
154,39.48,SERIES,30,40
153,39.48,SERIES,30,32
155,39.48,*2,30,48
152,39.48,SINGLE,30,16
fire,1377107
156,321,77.28,SINGLE,SLIP,31,0,57,0
155,321,77.28,*2,SLIP,30,48,57,0
154,321,77.28,SERIES,SLIP,30,40,57,0
153,321,77.28,SERIES,SLIP,30,32,57,0
152,321,77.28,SINGLE,SLIP,30,16,57,0

修炼爱情,林俊杰 ,pinball\pinball_300549.xml.bytes,218,727
limit,1422963
341,41.4,SLIP,55,0
337,40.2,SERIES,54,16
339,40.2,*2,54,32
340,40.2,SINGLE,54,48
342,40.2,LONG,55,0
fire,1580791
170,323,79.68,SLIP,SLIP,32,0,53,0
341,548,79.68,SLIP,LONG,55,0,75,48
158,335,79.68,SLIP,SERIES,31,0,54,0
179,320,79.56,LONG,LONG,32,32,52,32
180,320,79.2,*2,LONG,32,32,52,32

我们不该这样的,张赫宣,pinball\pinball_300013.xml.bytes,112,301
fire,945069
260,42.84,LONG,63,0
261,42.48,*2,63,0
228,41.76,*2,58,32
186,41.76,*2,54,32
187,41.76,SINGLE,54,48
fire,1129649
187,260,84.6,SINGLE,LONG,54,48,63,0
186,260,84.6,*2,LONG,54,32,63,0
188,260,84.48,LONG,LONG,55,0,63,0
190,260,84.12,LONG,LONG,55,4,63,0
189,260,84.12,LONG,LONG,55,0,63,0

白骑士,QQ炫舞原创,pinball\pinball_301330.xml.bytes,298,605
fire,1207254
353,38.4,LONG,60,24
347,38.16,LONG,60,0
354,38.04,LONG,60,28
351,37.92,LONG,60,16
348,37.8,LONG,60,4
fire,1370623
353,549,75.36,LONG,SINGLE,60,24,81,0
347,549,75.12,LONG,SINGLE,60,0,81,0
354,549,75,LONG,SINGLE,60,28,81,0
351,549,74.88,LONG,SINGLE,60,16,81,0
348,549,74.76,LONG,SINGLE,60,4,81,0

Be My Baby,Wonder Girls,pinball\pinball_300643.xml.bytes,483,767
limit,1845951
277,43.8,*2,39,48
275,43.8,SINGLE,39,32
274,43.8,SLIP,39,16
276,43.8,SINGLE,39,40
521,43.2,SINGLE,70,0
fire,1991029
277,521,87,*2,SINGLE,39,48,70,0
276,521,87,SINGLE,SINGLE,39,40,70,0
275,521,87,SINGLE,SINGLE,39,32,70,0
205,274,87,*2,SLIP,31,48,39,16
274,521,87,SLIP,SINGLE,39,16,70,0

漫时光,QQ炫舞,pinball\pinball_301332.xml.bytes,261,445
limit,1065544
409,31.68,SINGLE,79,48
261,31.56,SINGLE,55,0
408,31.44,SINGLE,79,32
262,31.08,SINGLE,55,16
335,30.96,SINGLE,67,16
fire,1198518
261,409,63.24,SINGLE,SINGLE,55,0,79,48
262,409,62.76,SINGLE,SINGLE,55,16,79,48
335,409,62.64,SINGLE,SINGLE,67,16,79,48
312,409,62.64,SINGLE,SINGLE,63,16,79,48
333,409,62.52,SINGLE,SINGLE,66,48,79,48

李白,李荣浩,pinball\pinball_300014.xml.bytes,229,435
fire,1250823
375,40.56,SERIES,75,32
313,40.44,LONG,65,16
314,40.08,SERIES,65,16
311,39.96,LONG,65,8
312,39.6,LONG,65,12
fire,1429572
313,375,81,LONG,SERIES,65,16,75,32
314,375,80.64,SERIES,SERIES,65,16,75,32
311,375,80.52,LONG,SERIES,65,8,75,32
312,375,80.16,LONG,SERIES,65,12,75,32
308,375,80.04,SINGLE,SERIES,64,48,75,32

Right Now,rihanna,pinball\pinball_300200.xml.bytes,445,858
fire,1502451
139,48,SINGLE,17,48
137,48,SINGLE,17,32
140,46.8,SINGLE,17,56
138,46.8,SINGLE,17,40
136,46.8,SLIP,17,16
fire,1658918
137,731,83.4,SINGLE,SINGLE,17,32,79,48
139,731,83.4,SINGLE,SINGLE,17,48,79,48
57,137,82.4438,LONG,SINGLE,11,8,17,32
136,731,82.2,SLIP,SINGLE,17,16,79,48
135,731,82.2,SLIP,SINGLE,17,0,79,48

可以了,陈奕迅,pinball\pinball_300644.xml.bytes,220,428
fire,1044420
342,36,*2,65,32
340,36,SINGLE,65,16
339,36,SLIP,65,0
338,36,SINGLE,64,56
337,36,SINGLE,64,48
fire,1203541
284,337,72,SERIES,SINGLE,56,0,64,48
246,284,72,SERIES,SERIES,49,48,56,0
240,284,71.4,SINGLE,SERIES,48,48,56,0
271,337,71.4,SINGLE,SINGLE,54,0,64,48
272,337,71.4,SINGLE,SINGLE,54,16,64,48

Victory(困难版),Bond,pinball\pinball_302265.xml.bytes,548,990
limit,3247960
948,66,SERIES,121,0
949,64.8,SERIES,121,8
945,64.68,LONG,120,56
946,64.32,LONG,120,60
947,63.96,LONG,120,62
fire,3402934
819,948,127.2,SERIES,SERIES,107,0,121,0
822,948,127.2,SLIP,SERIES,107,24,121,0
818,948,127.2,SLIP,SERIES,106,56,121,0
821,948,127.2,SLIP,SERIES,107,16,121,0
820,948,127.2,SERIES,SERIES,107,8,121,0

Anicca,原田ひとみ,pinball\pinball_302009.xml.bytes,369,757
limit,1887795
652,44.64,LONG,90,24
275,44.64,LONG,40,24
276,44.28,SERIES,40,24
653,44.28,SERIES,90,24
272,44.16,LONG,40,16
fire,2037715
275,652,89.28,LONG,LONG,40,24,90,24
276,652,88.92,SERIES,LONG,40,24,90,24
272,652,88.8,LONG,LONG,40,16,90,24
273,652,88.44,SERIES,LONG,40,16,90,24
299,652,87.96,SINGLE,LONG,42,56,90,24

幸福需要一点偏差,任家萱,pinball\pinball_302143.xml.bytes,394,752
limit,2001040
237,45.36,LONG,41,56
595,45.36,LONG,89,56
238,45,LONG,41,60
596,45,LONG,89,60
239,44.64,LONG,42,0
fire,2145142
237,595,90.72,LONG,LONG,41,56,89,56
238,595,90.36,LONG,LONG,41,60,89,56
239,595,90,LONG,LONG,42,0,89,56
243,595,89.64,LONG,LONG,42,16,89,56
315,595,89.64,SINGLE,LONG,49,16,89,56

我乐意(QQ炫舞系列主题曲),许嵩,pinball\pinball_301338.xml.bytes,247,545
fire,1081334
300,34.56,LONG,48,62
496,34.32,SLIP,71,0
299,34.2,LONG,48,60
301,34.2,SLIP,49,0
437,33.96,LONG,63,32
fire,1233041
300,496,68.88,LONG,SLIP,48,62,71,0
301,496,68.52,SLIP,SLIP,49,0,71,0
299,496,68.52,LONG,SLIP,48,60,71,0
436,496,68.28,SERIES,SLIP,63,16,71,0
434,496,68.28,SLIP,SLIP,63,0,71,0

Hacking to the Gate,伊藤加奈子,pinball\pinball_300466.xml.bytes,652,1063
limit,2017965
935,48.72,LONG,89,16
942,48.36,LONG,89,40
939,48.36,LONG,89,32
938,48.36,LONG,89,28
937,48.36,LONG,89,24
fire,2182829
198,935,96.72,SINGLE,LONG,24,8,89,16
195,935,96.48,LONG,LONG,23,48,89,16
196,935,96.12,SINGLE,LONG,23,48,89,16
346,935,96,LONG,LONG,34,24,89,16
193,935,96,LONG,LONG,23,40,89,16

稀罕没理由,潘玮柏,pinball\pinball_300552.xml.bytes,115,202
fire,536420
117,29.4,SINGLE,31,32
118,29.4,SINGLE,31,48
116,29.4,SINGLE,31,16
120,28.8,SINGLE,32,16
122,28.8,SINGLE,32,48
fire,663717
117,180,58.2,SINGLE,SINGLE,31,32,41,32
118,180,58.2,SINGLE,SINGLE,31,48,41,32
116,180,58.2,SINGLE,SINGLE,31,16,41,32
120,180,57.6,SINGLE,SINGLE,32,16,41,32
121,180,57.6,SINGLE,SINGLE,32,32,41,32

Talk Dirty,Jason Derulo/2,pinball\pinball_301340.xml.bytes,201,296
fire,671838
245,27.72,LONG,48,0
253,27.6,SLIP,49,0
252,27.6,SINGLE,48,48
246,27.36,LONG,48,4
247,27,LONG,48,8
fire,781101
115,245,52.44,LONG,LONG,22,0,48,0
99,245,52.44,SERIES,LONG,20,32,48,0
100,245,52.44,SERIES,LONG,20,40,48,0
101,245,52.44,SERIES,LONG,20,48,48,0
98,245,52.3896,SINGLE,LONG,20,0,48,0

无敌,张恒远,pinball\pinball_302010.xml.bytes,382,598
limit,2055707
529,48,*2,95,0
532,48,*2,95,40
290,48,*2,51,0
313,48,*2,55,0
316,48,*2,55,40
fire,2214175
313,506,96,*2,*2,55,0,91,0
290,506,96,*2,*2,51,0,91,0
316,506,96,*2,*2,55,40,91,0
315,506,96,*2,*2,55,32,91,0
292,506,96,*2,*2,51,32,91,0

PAPIPUPEPON!,Apink,pinball\pinball_302145.xml.bytes,272,578
limit,1818316
537,51.6,SLIP,86,48
544,51.6,SLIP,87,48
402,51.6,*2,69,0
149,51.6,*2,29,0
542,51.6,SINGLE,87,32
fire,2027456
149,402,103.2,*2,*2,29,0,69,0
402,528,103.2,*2,SINGLE,69,0,85,32
150,402,102,*2,*2,29,8,69,0
400,528,102,SLIP,SINGLE,68,48,85,32
403,528,102,*2,SINGLE,69,8,85,32

FIVE,Apink,pinball\pinball_300560.xml.bytes,239,402
fire,1005108
330,36,SINGLE,61,32
327,36,SINGLE,61,0
186,36,SINGLE,33,32
183,36,SINGLE,33,0
321,35.76,LONG,60,32
fire,1164229
186,327,72,SINGLE,SINGLE,33,32,61,0
183,327,72,SINGLE,SINGLE,33,0,61,0
177,327,71.76,LONG,SINGLE,32,32,61,0
178,327,71.4,LONG,SINGLE,32,32,61,0
168,327,71.4,LONG,SINGLE,32,0,61,0

Bright Spring,M2U,pinball\pinball_300469.xml.bytes,243,538
limit,1242707
183,38.88,LONG,35,32
347,38.76,SERIES,58,16
348,38.76,LONG,58,24
184,38.52,LONG,35,36
181,38.4,LONG,35,24
fire,1412498
183,347,77.64,LONG,SERIES,35,32,58,16
184,347,77.28,LONG,SERIES,35,36,58,16
180,347,77.16,SINGLE,SERIES,35,16,58,16
181,347,77.16,LONG,SERIES,35,24,58,16
185,347,76.92,LONG,SERIES,35,40,58,16

微微一笑很倾城,杨洋,pinball\pinball_300018.xml.bytes,229,522
limit,1210946
366,38.04,SERIES,73,0
136,36.96,SERIES,33,32
367,36.84,SERIES,73,8
368,36.84,SERIES,73,16
143,36.36,SERIES,35,8
fire,1373295
136,366,75,SERIES,SERIES,33,32,73,0
142,366,74.4,SERIES,SERIES,35,0,73,0
143,366,74.4,SERIES,SERIES,35,8,73,0
144,366,74.4,SERIES,SERIES,35,16,73,0
84,366,74.1842,SERIES,SERIES,27,16,73,0

ペガサス幻想,MAKE-UP,pinball\pinball_300647.xml.bytes,287,737
limit,1836910
301,46.44,LONG,52,8
302,46.08,LONG,52,12
303,45.72,LONG,52,16
304,45.36,SINGLE,52,16
298,45.12,LONG,52,0
fire,1994802
301,591,90.48,LONG,SINGLE,52,8,83,32
202,301,90.48,*2,LONG,35,0,52,8
302,591,90.12,LONG,SINGLE,52,12,83,32
303,591,89.76,LONG,SINGLE,52,16,83,32
304,591,89.4,SINGLE,SINGLE,52,16,83,32

センチメンタルな愛慕心,鹿乃,pinball\pinball_302269.xml.bytes,440,771
fire,1539730
606,49.68,LONG,72,32
607,49.32,LONG,72,36
603,49.08,SINGLE,72,0
608,48.96,LONG,72,40
567,48.72,*2,69,32
fire,1737576
408,568,94.92,*2,SINGLE,46,48,69,48
567,643,94.44,*2,SLIP,69,32,75,32
407,569,94.08,LONG,LONG,46,32,70,0
410,567,93.72,SLIP,*2,47,0,69,32
406,571,93.72,LONG,LONG,46,28,70,4

炫舞,陈伟霆,pinball\pinball_301351.xml.bytes,354,682
limit,1119607
598,34.92,SLIP,87,0
599,33.72,SINGLE,87,8
600,32.52,SERIES,87,24
584,32.28,SINGLE,85,0
597,31.56,*2,86,32
fire,1249590
257,598,64.68,SLIP,SLIP,37,0,87,0
256,598,63.84,LONG,SLIP,36,48,87,0
258,598,63.48,SINGLE,SLIP,37,16,87,0
231,598,63,*2,SLIP,34,24,87,0
160,598,63,*2,SLIP,26,24,87,0

反派情人,李佳薇,pinball\pinball_302017.xml.bytes,96,212
fire,584726
53,30.5777,SINGLE,18,16
54,30.4619,*2,18,32
52,29.4277,SERIES,17,56
51,29.4277,SERIES,17,48
55,28.8515,SERIES,18,40
fire,706726
53,121,58.1777,SINGLE,SERIES,18,16,35,16
54,121,58.0619,*2,SERIES,18,32,35,16
51,121,57.0277,SERIES,SERIES,17,48,35,16
52,121,57.0277,SERIES,SERIES,17,56,35,16
55,121,56.4515,SERIES,SERIES,18,40,35,16

Rage Your Dream,M.O.V.E,pinball\pinball_300202.xml.bytes,339,645
limit,1409774
274,40.8,*2,42,16
272,40.8,SINGLE,41,48
273,40.8,SLIP,42,0
270,40.2,SINGLE,41,24
277,39.6,SINGLE,42,48
fire,1570141
273,427,79.8,SLIP,SINGLE,42,0,65,32
274,427,79.8,*2,SINGLE,42,16,65,32
272,427,79.8,SINGLE,SINGLE,41,48,65,32
270,427,79.2,SINGLE,SINGLE,41,24,65,32
207,272,79.2,SLIP,SINGLE,34,0,41,48

爱的就是你,刘佳,pinball\pinball_300561.xml.bytes,152,299
fire,857585
222,33,SINGLE,53,32
221,33,SINGLE,53,16
223,32.88,SERIES,53,48
224,32.4,SERIES,53,56
225,32.4,SERIES,54,0
fire,989125
126,222,63,SINGLE,SINGLE,28,32,53,32
125,223,63,SINGLE,SERIES,28,16,53,48
129,219,63,SINGLE,SINGLE,29,16,52,48
130,218,63,SINGLE,SINGLE,29,32,52,32
128,220,63,SINGLE,SINGLE,29,0,53,0

Power of love,Beverly,pinball\pinball_302028.xml.bytes,179,389
fire,1095481
274,37.92,*2,62,32
273,37.92,SINGLE,62,16
270,37.32,SERIES,61,40
271,37.32,SERIES,61,48
272,37.2,SINGLE,62,0
fire,1241343
273,338,70.92,SINGLE,*2,62,16,73,56
274,338,70.92,*2,*2,62,32,73,56
223,273,70.32,*2,SINGLE,54,24,62,16
271,338,70.32,SERIES,*2,61,48,73,56
270,338,70.32,SERIES,*2,61,40,73,56

没有选择,胡彦斌,pinball\pinball_300473.xml.bytes,261,517
limit,1378688
364,39,LONG,66,0
368,38.76,LONG,66,16
365,38.64,LONG,66,4
126,38.4,*2,24,32
370,38.4,*2,66,32
fire,1533741
126,364,77.4,*2,LONG,24,32,66,0
364,416,77.4,LONG,*2,66,0,72,32
63,364,77.1812,*2,LONG,16,32,66,0
368,416,77.16,LONG,*2,66,16,72,32
74,364,77.0604,LONG,LONG,18,0,66,0

爱投罗网,罗志祥,pinball\pinball_300648.xml.bytes,199,600
limit,1399127
205,40.8,SINGLE,48,16
213,40.56,LONG,49,16
227,40.2,LONG,51,0
214,40.2,*2,49,16
202,40.2,SLIP,47,48
fire,1563147
205,295,80.4,SINGLE,SLIP,48,16,58,48
213,295,80.16,LONG,SLIP,49,16,58,48
214,295,79.8,*2,SLIP,49,16,58,48
202,295,79.8,SLIP,SLIP,47,48,58,48
227,295,79.8,LONG,SLIP,51,0,58,48

心电感应,梁静茹,pinball\pinball_302270.xml.bytes,137,281
fire,959207
182,42,SINGLE,46,56
107,42,SINGLE,27,56
74,41.0754,LONG,24,0
108,40.8,SINGLE,28,8
184,40.8,SINGLE,47,16
fire,1144847
107,182,84,SINGLE,SINGLE,27,56,46,56
74,182,83.0754,LONG,SINGLE,24,0,46,56
108,181,82.8,SINGLE,SERIES,28,8,46,40
121,169,82.8,*2,*2,30,24,44,32
109,180,82.8,SINGLE,SERIES,28,16,46,32

JELLY JELLY,TWICE,pinball\pinball_300022.xml.bytes,362,672
limit,1777300
520,42.96,LONG,75,16
582,42.6,SINGLE,85,16
521,42.6,*2,75,16
518,42.48,LONG,75,8
487,42.24,*2,70,32
fire,1923864
520,582,85.56,LONG,SINGLE,75,16,85,16
521,582,85.2,*2,SINGLE,75,16,85,16
518,582,85.08,LONG,SINGLE,75,8,85,16
487,582,84.84,*2,SINGLE,70,32,85,16
512,582,84.84,LONG,SINGLE,74,48,85,16

Orange,GReeeeN,pinball\pinball_302152.xml.bytes,419,886
limit,2208308
824,42.24,LONG,116,32
767,42,SINGLE,110,32
823,42,SINGLE,116,24
662,42,SINGLE,98,24
175,42,SERIES,30,32
fire,2307340
662,824,84.24,SINGLE,LONG,98,24,116,32
767,824,84.24,SINGLE,LONG,110,32,116,32
766,824,84.24,SINGLE,LONG,110,24,116,32
175,824,84.24,SERIES,LONG,30,32,116,32
369,824,84.24,SINGLE,LONG,54,24,116,32

New Soul,Yael Naïm,pinball\pinball_302162.xml.bytes,127,263
fire,864397
227,34.2,*2,54,32
87,33.4954,SERIES,21,48
68,33.34,SERIES,17,48
30,33.0458,*2,10,32
230,33,SINGLE,55,0
fire,1012447
87,227,67.6954,SERIES,*2,21,48,54,32
68,227,67.54,SERIES,*2,17,48,54,32
30,227,67.2458,*2,*2,10,32,54,32
91,227,66.6969,*2,*2,22,32,54,32
90,227,66.6465,SINGLE,*2,22,16,54,32

Bubble Pop!,泫雅,pinball\pinball_300564.xml.bytes,321,597
limit,1608441
219,42.6,SINGLE,33,16
237,42.6,SERIES,35,16
233,42.36,LONG,34,48
223,42,LONG,34,0
222,42,SINGLE,33,48
fire,1763111
237,530,83.52,SERIES,SINGLE,35,16,81,16
219,530,83.52,SINGLE,SINGLE,33,16,81,16
233,530,83.28,LONG,SINGLE,34,48,81,16
234,530,82.92,SINGLE,SINGLE,34,48,81,16
222,530,82.92,SINGLE,SINGLE,33,48,81,16

Symphony,Clean Bandit/Zara Larsson,pinball\pinball_302031.xml.bytes,186,423
fire,958571
312,31.56,SLIP,65,0
313,31.08,SINGLE,65,12
314,30.96,SINGLE,65,24
345,30.84,SINGLE,69,0
344,30.84,SINGLE,68,48
fire,1092235
206,312,61.8,*2,SLIP,48,32,65,0
312,359,61.56,SLIP,SLIP,65,0,71,0
196,312,61.44,SINGLE,SLIP,47,32,65,0
197,312,61.44,LONG,SLIP,47,48,65,0
185,304,61.32,SINGLE,LONG,39,0,63,58

怎样说清此刻的心情,BY2,pinball\pinball_300203.xml.bytes,293,502
fire,962768
401,37.32,LONG,56,48
405,37.08,LONG,57,0
402,36.96,LONG,56,52
406,36.72,LONG,57,0
403,36.6,LONG,56,56
fire,1112352
236,401,71.16,*2,LONG,31,48,56,48
215,401,70.8,LONG,LONG,29,16,56,48
274,371,70.68,*2,LONG,36,32,53,16
219,401,70.56,LONG,LONG,29,32,56,48
229,401,70.56,LONG,LONG,31,0,56,48

Baby,Justin Bieber,pinball\pinball_300664.xml.bytes,270,523
fire,1208624
124,40.08,*2,24,32
215,40.08,*2,34,48
343,40.08,*2,56,32
434,40.08,*2,66,48
143,40.08,*2,26,48
fire,1385781
362,434,80.16,*2,*2,58,48,66,48
124,215,80.16,*2,*2,24,32,34,48
343,434,80.16,*2,*2,56,32,66,48
215,343,80.16,*2,*2,34,48,56,32
143,215,80.16,*2,*2,26,48,34,48

TOKYO BON,黄明志/二宮芽生,pinball\pinball_302272.xml.bytes,305,615
fire,1382032
519,49.2,SINGLE,76,48
520,48,SINGLE,76,48
521,48,SINGLE,77,0
511,46.8,SLIP,75,48
522,46.8,SINGLE,77,8
fire,1550699
320,519,87.36,SINGLE,SINGLE,53,48,76,48
58,519,86.4542,LONG,SINGLE,17,24,76,48
87,519,86.3704,LONG,SINGLE,19,24,76,48
86,519,86.355,LONG,SINGLE,19,20,76,48
85,519,86.3396,LONG,SINGLE,19,16,76,48

Baby Boy,王心凌,pinball\pinball_300026.xml.bytes,330,789
limit,2084741
445,52.32,*2,66,32
444,52.32,SINGLE,66,24
443,51.12,SINGLE,66,16
439,51.12,SLIP,65,48
437,51.12,SINGLE,65,32
fire,2265621
444,698,102.96,SINGLE,SINGLE,66,24,91,24
445,698,102.96,*2,SINGLE,66,32,91,24
439,698,101.76,SLIP,SINGLE,65,48,91,24
443,698,101.76,SINGLE,SINGLE,66,16,91,24
437,698,101.76,SINGLE,SINGLE,65,32,91,24

隔壁泰山,阿里郎,pinball\pinball_302172.xml.bytes,182,363
fire,944855
332,37.2,SERIES,64,0
333,36,SERIES,64,8
221,35.16,SINGLE,50,32
222,35.16,SINGLE,50,48
331,35.16,LONG,63,48
fire,1100262
221,332,72.36,SINGLE,SERIES,50,32,64,0
222,332,72.36,SINGLE,SERIES,50,48,64,0
225,332,72,SINGLE,SERIES,51,32,64,0
224,332,71.76,SINGLE,SERIES,51,16,64,0
223,332,71.52,SLIP,SERIES,51,0,64,0

我的电话,潘玮柏,pinball\pinball_302041.xml.bytes,102,245
fire,745110
216,36,SINGLE,49,32
217,36,SINGLE,49,40
218,36,SINGLE,49,48
201,34.8,SINGLE,46,16
211,34.8,SINGLE,48,16
fire,893622
188,216,69.6,SINGLE,SINGLE,43,32,49,32
186,216,68.4,SLIP,SINGLE,43,0,49,32
187,216,68.4,SINGLE,SINGLE,43,16,49,32
191,216,68.4,SINGLE,SINGLE,44,0,49,32
189,216,68.4,SINGLE,SINGLE,43,40,49,32

专属味道,汪苏泷/林希儿,pinball\pinball_300566.xml.bytes,289,603
limit,1273912
231,37.8,SERIES,42,32
444,37.8,SERIES,75,32
384,37.8,SERIES,67,32
171,37.8,SERIES,34,32
195,37.2,SERIES,38,32
fire,1433043
171,231,75.6,SERIES,SERIES,34,32,42,32
384,444,75.6,SERIES,SERIES,67,32,75,32
231,384,75.6,SERIES,SERIES,42,32,67,32
195,384,75,SERIES,SERIES,38,32,67,32
210,384,74.76,LONG,SERIES,40,32,67,32

带你去旅行,校长,pinball\pinball_300670.xml.bytes,237,468
fire,1082265
410,39.24,SINGLE,71,48
165,38.16,SERIES,33,40
146,38.04,SINGLE,31,48
411,38.04,LONG,71,56
412,37.68,LONG,71,60
fire,1250939
165,410,77.4,SERIES,SINGLE,33,40,71,48
146,410,77.28,SINGLE,SINGLE,31,48,71,48
352,410,76.92,SERIES,SINGLE,65,48,71,48
353,410,76.92,LONG,SINGLE,66,0,71,48
349,410,76.8,SINGLE,SINGLE,65,16,71,48

Always Online,林俊杰,pinball\pinball_300040.xml.bytes,239,441
fire,965070
142,32.4,SERIES,25,32
140,32.4,SINGLE,25,0
143,31.2,SERIES,25,40
145,31.2,SLIP,26,0
141,31.2,SINGLE,25,0
fire,1093957
140,379,61.56,SINGLE,LONG,25,0,67,24
142,379,61.56,SERIES,LONG,25,32,67,24
